id,number,number2,date,contact_id,contact_name,amount,status,created_at,updated_at,myinvois_action,myinvois_document_uuid,myinvois_document_status,issued_at,validated_at,synced_at
10494,2600898,,2026-02-09,,,2180.0,ready,2026-02-10 00:41:36,2026-02-10 00:41:36,VALIDATE,0H9K52BXHBVRE85S1YPSE3HK10,VALID,2026-02-10 17:40:51,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10495,2600899,,2026-02-09,,,88.0,ready,2026-02-10 00:41:37,2026-02-10 00:41:37,VALIDATE,GF438EZQ8MY7KJ9M2YPSE3HK10,VALID,2026-02-10 17:40:51,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10496,2600900,,2026-02-09,,,1972.0,ready,2026-02-10 00:41:38,2026-02-10 00:41:38,VALIDATE,42KFXSSVN4MMF9H72YPSE3HK10,VALID,2026-02-10 17:40:51,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10497,2600901,,2026-02-09,,,328.0,ready,2026-02-10 00:41:39,2026-02-10 00:41:39,VALIDATE,KZVH86M660SQQDWVWZPSE3HK10,VALID,2026-02-10 17:40:51,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10498,2600902,,2026-02-09,,,986.0,ready,2026-02-10 00:41:40,2026-02-10 00:41:40,VALIDATE,KN4SF5J2A5QZ2STSWZPSE3HK10,VALID,2026-02-10 17:40:51,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10499,2600903,,2026-02-09,,,294.0,ready,2026-02-10 00:41:41,2026-02-10 00:41:41,VALIDATE,VR16SD82XY8HX98GWZPSE3HK10,VALID,2026-02-10 17:40:52,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10500,2600904,,2026-02-09,,,508.0,ready,2026-02-10 00:41:42,2026-02-10 00:41:42,VALIDATE,SZ4K5257G938J83AWZPSE3HK10,VALID,2026-02-10 17:40:52,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10501,2600905,,2026-02-09,,,427.0,ready,2026-02-10 00:41:42,2026-02-10 00:41:42,VALIDATE,YGD3EC4ZG3MG9MJAWZPSE3HK10,VALID,2026-02-10 17:40:52,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10502,2600906,,2026-02-09,,,1753.0,ready,2026-02-10 00:41:43,2026-02-10 00:41:44,VALIDATE,B25VV6FHTC1JTMQYWZPSE3HK10,VALID,2026-02-10 17:40:52,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10503,2600907,,2026-02-09,,,492.0,ready,2026-02-10 00:41:44,2026-02-10 00:41:45,VALIDATE,PMQ9S3R8HZ9KSGGPWZPSE3HK10,VALID,2026-02-10 17:40:52,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10504,2600908,,2026-02-09,,,3317.0,ready,2026-02-10 00:41:45,2026-02-10 00:41:46,VALIDATE,W3XBCY35DS97JTRWWZPSE3HK10,VALID,2026-02-10 17:40:52,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10505,2600909,,2026-02-09,,,159.0,ready,2026-02-10 00:41:47,2026-02-10 00:41:47,VALIDATE,5SSPDCH99X1JYC54XZPSE3HK10,VALID,2026-02-10 17:40:52,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10506,2600910,,2026-02-09,,,212.5,ready,2026-02-10 00:41:48,2026-02-10 00:41:48,VALIDATE,MMN28EJBWMQXVWYCXZPSE3HK10,VALID,2026-02-10 17:40:52,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10507,2600911,,2026-02-09,,,258.0,ready,2026-02-10 00:41:49,2026-02-10 00:41:49,EXTERNAL,,,,,2026-03-10T14:00:55.415794
10508,2600912,,2026-02-09,,,1853.0,ready,2026-02-10 00:41:49,2026-02-10 00:41:50,VALIDATE,1HC89PZN8694KW60XZPSE3HK10,VALID,2026-02-10 17:40:52,2026-02-10 17:40:55,2026-03-10T14:00:55.415794
10322,2600759,,2026-02-06,,,672.0,ready,2026-02-06 00:39:46,2026-02-06 00:39:47,NORMAL,,,,,2026-03-10T14:00:54.146281
10330,2600760,,2026-02-06,,,14255.0,ready,2026-02-07 00:38:40,2026-02-07 00:38:41,NORMAL,,,,,2026-03-10T14:00:54.146281
10331,2600761,,2026-02-06,,,939.0,ready,2026-02-07 00:38:42,2026-02-07 00:38:42,NORMAL,,,,,2026-03-10T14:00:54.146281
10332,2600762,,2026-02-06,,,4687.0,ready,2026-02-07 00:38:43,2026-02-07 00:38:44,NORMAL,,,,,2026-03-10T14:00:54.146281
10333,2600763,,2026-02-06,,,1233.5,ready,2026-02-07 00:38:45,2026-02-07 00:38:45,NORMAL,,,,,2026-03-10T14:00:54.146281
10334,2600764,,2026-02-06,,,1595.0,ready,2026-02-07 00:38:46,2026-02-07 00:38:46,NORMAL,,,,,2026-03-10T14:00:54.146281
10335,2600765,,2026-02-06,,,1376.5,ready,2026-02-07 00:38:47,2026-02-07 00:38:48,NORMAL,,,,,2026-03-10T14:00:54.146281
10336,2600766,,2026-02-06,,,1584.0,ready,2026-02-07 00:38:48,2026-02-07 00:38:49,NORMAL,,,,,2026-03-10T14:00:54.146281
10337,2600767,,2026-02-06,,,238.0,ready,2026-02-07 00:38:50,2026-02-07 00:38:50,NORMAL,,,,,2026-03-10T14:00:54.146281
10338,2600768,,2026-02-06,,,1992.0,ready,2026-02-07 00:38:51,2026-02-07 00:38:51,NORMAL,,,,,2026-03-10T14:00:54.146281
10339,2600769,,2026-02-06,,,369.0,ready,2026-02-07 00:38:52,2026-02-07 00:38:52,NORMAL,,,,,2026-03-10T14:00:54.146281
10340,2600770,,2026-02-06,,,2800.0,ready,2026-02-07 00:38:53,2026-02-07 00:38:53,NORMAL,,,,,2026-03-10T14:00:54.146281
10341,2600771,,2026-02-06,,,1595.0,ready,2026-02-07 00:38:54,2026-02-07 00:38:55,NORMAL,,,,,2026-03-10T14:00:54.146281
10342,2600772,,2026-02-06,,,159.0,ready,2026-02-07 00:38:55,2026-02-07 00:38:55,NORMAL,,,,,2026-03-10T14:00:54.146281
10343,2600773,,2026-02-06,,,470.0,ready,2026-02-07 00:38:56,2026-02-07 00:38:56,NORMAL,,,,,2026-03-10T14:00:54.146281
10344,2600774,,2026-02-06,,,5253.0,ready,2026-02-07 00:38:57,2026-02-07 00:38:57,NORMAL,,,,,2026-03-10T14:00:54.146281
10345,2600775,,2026-02-06,,,139.0,ready,2026-02-07 00:38:59,2026-02-07 00:38:59,NORMAL,,,,,2026-03-10T14:00:54.146281
10346,2600776,,2026-02-06,,,1078.44,ready,2026-02-07 00:38:59,2026-02-07 00:38:59,NORMAL,,,,,2026-03-10T14:00:54.146281
10347,2600777,,2026-02-06,,,343.0,ready,2026-02-07 00:39:00,2026-02-07 00:39:00,NORMAL,,,,,2026-03-10T14:00:54.146281
10348,2600778,,2026-02-06,,,1827.0,ready,2026-02-07 00:39:01,2026-02-07 00:39:01,NORMAL,,,,,2026-03-10T14:00:54.146281
10349,2600779,,2026-02-06,,,1148.0,ready,2026-02-07 00:39:02,2026-02-07 00:39:02,NORMAL,,,,,2026-03-10T14:00:54.146281
10350,2600780,,2026-02-06,,,1760.0,ready,2026-02-07 00:39:03,2026-02-07 00:39:04,NORMAL,,,,,2026-03-10T14:00:54.146281
10351,2600781,,2026-02-06,,,219.0,ready,2026-02-07 00:39:04,2026-02-07 00:39:05,NORMAL,,,,,2026-03-10T14:00:54.146281
10352,2600782,,2026-02-06,,,2085.0,ready,2026-02-07 00:39:05,2026-02-07 00:39:06,NORMAL,,,,,2026-03-10T14:00:54.146281
10353,2600783,,2026-02-06,,,2614.0,ready,2026-02-07 00:39:07,2026-02-07 00:39:07,NORMAL,,,,,2026-03-10T14:00:54.146281
10354,2600784,,2026-02-06,,,867.5,ready,2026-02-07 00:39:08,2026-02-07 00:39:08,NORMAL,,,,,2026-03-10T14:00:54.146281
10355,2600785,,2026-02-06,,,3356.0,ready,2026-02-07 00:39:09,2026-02-07 00:39:10,NORMAL,,,,,2026-03-10T14:00:54.146281
10356,2600786,,2026-02-06,,,880.0,ready,2026-02-07 00:39:11,2026-02-07 00:39:11,NORMAL,,,,,2026-03-10T14:00:54.146281
10357,2600787,,2026-02-06,,,880.0,ready,2026-02-07 00:39:12,2026-02-07 00:39:12,NORMAL,,,,,2026-03-10T14:00:54.146281
10358,2600788,,2026-02-06,,,880.0,ready,2026-02-07 00:39:13,2026-02-07 00:39:13,NORMAL,,,,,2026-03-10T14:00:54.146281
10359,2600789,,2026-02-06,,,880.0,ready,2026-02-07 00:39:14,2026-02-07 00:39:14,NORMAL,,,,,2026-03-10T14:00:54.146281
10360,2600790,,2026-02-06,,,880.0,ready,2026-02-07 00:39:15,2026-02-07 00:39:15,NORMAL,,,,,2026-03-10T14:00:54.146281
10361,2600791,,2026-02-06,,,880.0,ready,2026-02-07 00:39:15,2026-02-07 00:39:16,NORMAL,,,,,2026-03-10T14:00:54.146281
10362,2600792,,2026-02-06,,,880.0,ready,2026-02-07 00:39:16,2026-02-07 00:39:17,NORMAL,,,,,2026-03-10T14:00:54.146281
10363,2600793,,2026-02-06,,,880.0,ready,2026-02-07 00:39:17,2026-02-07 00:39:18,NORMAL,,,,,2026-03-10T14:00:54.146281
10364,2600794,,2026-02-06,,,880.0,ready,2026-02-07 00:39:18,2026-02-07 00:39:18,NORMAL,,,,,2026-03-10T14:00:54.146281
10365,2600795,,2026-02-06,,,880.0,ready,2026-02-07 00:39:19,2026-02-07 00:39:19,NORMAL,,,,,2026-03-10T14:00:54.784514
10366,2600796,,2026-02-06,,,880.0,ready,2026-02-07 00:39:20,2026-02-07 00:39:20,NORMAL,,,,,2026-03-10T14:00:54.784514
10367,2600797,,2026-02-06,,,3411.5,ready,2026-02-07 00:39:21,2026-02-07 00:39:22,NORMAL,,,,,2026-03-10T14:00:54.784514
10368,2600798,,2026-02-06,,,2233.0,ready,2026-02-07 00:39:23,2026-02-07 00:39:23,NORMAL,,,,,2026-03-10T14:00:54.784514
10369,2600799,,2026-02-06,,,687.0,ready,2026-02-07 00:39:24,2026-02-07 00:39:24,NORMAL,,,,,2026-03-10T14:00:54.784514
10370,2600800,,2026-02-06,,,520.0,ready,2026-02-07 00:39:25,2026-02-07 00:39:25,EXTERNAL,,,,,2026-03-10T14:00:54.784514
10371,2600801,,2026-02-06,,,520.0,ready,2026-02-07 00:39:25,2026-02-07 00:39:25,EXTERNAL,,,,,2026-03-10T14:00:54.784514
10372,2600802,,2026-02-06,,,222.59,ready,2026-02-07 00:39:26,2026-02-07 00:39:26,EXTERNAL,,,,,2026-03-10T14:00:54.784514
10373,2600803,,2026-02-06,,,222.59,ready,2026-02-07 00:39:27,2026-02-07 00:39:27,EXTERNAL,,,,,2026-03-10T14:00:54.784514
10374,2600804,,2026-02-06,,,222.59,ready,2026-02-07 00:39:27,2026-02-07 00:39:27,EXTERNAL,,,,,2026-03-10T14:00:54.784514
10375,2600805,,2026-02-06,,,222.59,ready,2026-02-07 00:39:28,2026-02-07 00:39:28,EXTERNAL,,,,,2026-03-10T14:00:54.784514
10376,TJ22226,,2026-02-06,,,42.0,ready,2026-02-07 00:39:57,2026-02-07 00:39:57,NORMAL,,,,,2026-03-10T14:00:54.784514
10377,TJ22227,,2026-02-06,,,16.0,ready,2026-02-07 00:39:58,2026-02-07 00:39:58,NORMAL,,,,,2026-03-10T14:00:54.784514
10378,TJ22228,,2026-02-06,,,90.0,ready,2026-02-07 00:39:58,2026-02-07 00:39:58,NORMAL,,,,,2026-03-10T14:00:54.784514
10260,2600708,,2026-02-05,,,5770.0,ready,2026-02-05 00:38:43,2026-02-05 00:38:43,NORMAL,,,,,2026-03-10T14:00:54.146281
10261,2600709,,2026-02-05,,,880.0,ready,2026-02-05 00:38:45,2026-02-05 00:38:45,NORMAL,,,,,2026-03-10T14:00:54.146281
10262,2600710,,2026-02-05,,,2800.0,ready,2026-02-05 00:38:46,2026-02-05 00:38:46,NORMAL,,,,,2026-03-10T14:00:54.146281
10263,2600711,,2026-02-05,,,83.0,ready,2026-02-05 00:38:47,2026-02-05 00:38:47,NORMAL,,,,,2026-03-10T14:00:54.146281
10264,2600712,,2026-02-05,,,631.0,ready,2026-02-05 00:38:48,2026-02-05 00:38:48,NORMAL,,,,,2026-03-10T14:00:54.146281
10265,2600713,,2026-02-05,,,1306.0,ready,2026-02-05 00:38:49,2026-02-05 00:38:49,NORMAL,,,,,2026-03-10T14:00:54.146281
10266,2600714,,2026-02-05,,,588.0,ready,2026-02-05 00:38:50,2026-02-05 00:38:50,NORMAL,,,,,2026-03-10T14:00:54.146281
10267,2600715,,2026-02-05,,,239.0,ready,2026-02-05 00:38:51,2026-02-05 00:38:51,NORMAL,,,,,2026-03-10T14:00:54.146281
10268,2600716,,2026-02-05,,,631.0,ready,2026-02-05 00:38:51,2026-02-05 00:38:52,NORMAL,,,,,2026-03-10T14:00:54.146281
10269,2600717,,2026-02-05,,,244.0,ready,2026-02-05 00:38:52,2026-02-05 00:38:52,NORMAL,,,,,2026-03-10T14:00:54.146281
10270,2600718,,2026-02-05,,,720.0,ready,2026-02-05 00:38:53,2026-02-05 00:38:53,NORMAL,,,,,2026-03-10T14:00:54.146281
10271,2600719,,2026-02-05,,,947.0,ready,2026-02-05 00:38:54,2026-02-05 00:38:54,NORMAL,,,,,2026-03-10T14:00:54.146281
10272,2600720,,2026-02-05,,,1104.0,ready,2026-02-05 00:38:55,2026-02-05 00:38:55,NORMAL,,,,,2026-03-10T14:00:54.146281
10273,2600721,,2026-02-05,,,1338.0,ready,2026-02-05 00:38:56,2026-02-05 00:38:56,NORMAL,,,,,2026-03-10T14:00:54.146281
10274,2600722,,2026-02-05,,,683.0,ready,2026-02-05 00:38:57,2026-02-05 00:38:57,NORMAL,,,,,2026-03-10T14:00:54.146281
10275,2600723,,2026-02-05,,,2055.0,ready,2026-02-05 00:38:58,2026-02-05 00:38:58,NORMAL,,,,,2026-03-10T14:00:54.146281
10276,2600724,,2026-02-05,,,180.0,ready,2026-02-05 00:38:59,2026-02-05 00:38:59,NORMAL,,,,,2026-03-10T14:00:54.146281
10277,2600725,,2026-02-05,,,1445.0,ready,2026-02-05 00:39:00,2026-02-05 00:39:00,NORMAL,,,,,2026-03-10T14:00:54.146281
10278,2600726,,2026-02-05,,,452.5,ready,2026-02-05 00:39:01,2026-02-05 00:39:01,NORMAL,,,,,2026-03-10T14:00:54.146281
10279,2600727,,2026-02-05,,,805.3,ready,2026-02-05 00:39:02,2026-02-05 00:39:03,NORMAL,,,,,2026-03-10T14:00:54.146281
10280,2600728,,2026-02-05,,,2472.0,ready,2026-02-05 00:39:04,2026-02-05 00:39:04,NORMAL,,,,,2026-03-10T14:00:54.146281
10281,2600729,,2026-02-05,,,2734.0,ready,2026-02-05 00:39:05,2026-02-05 00:39:05,NORMAL,,,,,2026-03-10T14:00:54.146281
10282,2600730,,2026-02-05,,,1619.0,ready,2026-02-05 00:39:06,2026-02-05 00:39:07,NORMAL,,,,,2026-03-10T14:00:54.146281
10283,2600731,,2026-02-05,,,947.0,ready,2026-02-05 00:39:08,2026-02-05 00:39:08,NORMAL,,,,,2026-03-10T14:00:54.146281
10295,2600732,,2026-02-05,,,947.0,ready,2026-02-06 00:38:59,2026-02-06 00:38:59,NORMAL,,,,,2026-03-10T14:00:54.146281
10296,2600733,,2026-02-05,,,229.0,ready,2026-02-06 00:39:00,2026-02-06 00:39:00,NORMAL,,,,,2026-03-10T14:00:54.146281
10297,2600734,,2026-02-05,,,448.0,ready,2026-02-06 00:39:01,2026-02-06 00:39:01,EXTERNAL,,,,,2026-03-10T14:00:54.146281
10298,2600735,,2026-02-05,,,212.59,ready,2026-02-06 00:39:01,2026-02-06 00:39:01,EXTERNAL,,,,,2026-03-10T14:00:54.146281
10299,2600736,,2026-02-05,,,222.59,ready,2026-02-06 00:39:23,2026-02-06 00:39:23,EXTERNAL,,,,,2026-03-10T14:00:54.146281
10300,2600737,,2026-02-05,,,187.59,ready,2026-02-06 00:39:24,2026-02-06 00:39:24,EXTERNAL,,,,,2026-03-10T14:00:54.146281
10301,2600738,,2026-02-05,,,2336.0,ready,2026-02-06 00:39:24,2026-02-06 00:39:25,NORMAL,,,,,2026-03-10T14:00:54.146281
10302,2600739,,2026-02-05,,,448.0,ready,2026-02-06 00:39:26,2026-02-06 00:39:26,NORMAL,,,,,2026-03-10T14:00:54.146281
10303,2600740,,2026-02-05,,,1595.0,ready,2026-02-06 00:39:26,2026-02-06 00:39:27,NORMAL,,,,,2026-03-10T14:00:54.146281
10304,2600741,,2026-02-05,,,2779.0,ready,2026-02-06 00:39:28,2026-02-06 00:39:28,NORMAL,,,,,2026-03-10T14:00:54.146281
10305,2600742,,2026-02-05,,,1186.0,ready,2026-02-06 00:39:29,2026-02-06 00:39:29,NORMAL,,,,,2026-03-10T14:00:54.146281
10306,2600743,,2026-02-05,,,328.0,ready,2026-02-06 00:39:30,2026-02-06 00:39:30,NORMAL,,,,,2026-03-10T14:00:54.146281
10307,2600744,,2026-02-05,,,194.0,ready,2026-02-06 00:39:30,2026-02-06 00:39:30,NORMAL,,,,,2026-03-10T14:00:54.146281
10308,2600745,,2026-02-05,,,1722.0,ready,2026-02-06 00:39:31,2026-02-06 00:39:31,NORMAL,,,,,2026-03-10T14:00:54.146281
10309,2600746,,2026-02-05,,,46.0,ready,2026-02-06 00:39:33,2026-02-06 00:39:33,NORMAL,,,,,2026-03-10T14:00:54.146281
10310,2600747,,2026-02-05,,,2727.5,ready,2026-02-06 00:39:33,2026-02-06 00:39:34,NORMAL,,,,,2026-03-10T14:00:54.146281
10311,2600748,,2026-02-05,,,25.25,ready,2026-02-06 00:39:35,2026-02-06 00:39:35,NORMAL,,,,,2026-03-10T14:00:54.146281
10312,2600749,,2026-02-05,,,404.0,ready,2026-02-06 00:39:35,2026-02-06 00:39:35,NORMAL,,,,,2026-03-10T14:00:54.146281
10313,2600750,,2026-02-05,,,986.0,ready,2026-02-06 00:39:36,2026-02-06 00:39:36,NORMAL,,,,,2026-03-10T14:00:54.146281
10314,2600751,,2026-02-05,,,331.0,ready,2026-02-06 00:39:37,2026-02-06 00:39:37,NORMAL,,,,,2026-03-10T14:00:54.146281
10315,2600752,,2026-02-05,,,1271.0,ready,2026-02-06 00:39:38,2026-02-06 00:39:38,NORMAL,,,,,2026-03-10T14:00:54.146281
10316,2600753,,2026-02-05,,,7758.0,ready,2026-02-06 00:39:39,2026-02-06 00:39:40,NORMAL,,,,,2026-03-10T14:00:54.146281
10317,2600754,,2026-02-05,,,309.0,ready,2026-02-06 00:39:42,2026-02-06 00:39:42,NORMAL,,,,,2026-03-10T14:00:54.146281
10318,2600755,,2026-02-05,,,2800.0,ready,2026-02-06 00:39:43,2026-02-06 00:39:43,NORMAL,,,,,2026-03-10T14:00:54.146281
10319,2600756,,2026-02-05,,,1595.0,ready,2026-02-06 00:39:44,2026-02-06 00:39:44,NORMAL,,,,,2026-03-10T14:00:54.146281
10320,2600757,,2026-02-05,,,446.0,ready,2026-02-06 00:39:45,2026-02-06 00:39:45,EXTERNAL,,,,,2026-03-10T14:00:54.146281
10321,2600758,,2026-02-05,,,212.59,ready,2026-02-06 00:39:46,2026-02-06 00:39:46,EXTERNAL,,,,,2026-03-10T14:00:54.146281
10323,SB75848,,2026-02-05,,,51.0,ready,2026-02-06 00:40:15,2026-02-06 00:40:15,NORMAL,,,,,2026-03-10T14:00:54.146281
10324,SB76431,,2026-02-05,,,54.0,ready,2026-02-06 00:40:16,2026-02-06 00:40:16,NORMAL,,,,,2026-03-10T14:00:54.146281
10325,SB76432,,2026-02-05,,,63.6,ready,2026-02-06 00:40:16,2026-02-06 00:40:17,NORMAL,,,,,2026-03-10T14:00:54.146281
10326,SB76433,,2026-02-05,,,63.6,ready,2026-02-06 00:40:17,2026-02-06 00:40:17,NORMAL,,,,,2026-03-10T14:00:54.146281
10122,2600595,,2026-02-04,,,2303.0,ready,2026-01-31 00:40:04,2026-01-31 00:40:04,VALIDATE,8NKBS352NT1WBQ3YK6ASV8KK10,VALID,2026-03-09 16:35:27,2026-03-09 16:35:28,2026-03-10T14:00:53.289335
10123,2600596,,2026-02-04,,,567.0,ready,2026-01-31 00:40:05,2026-01-31 00:40:05,VALIDATE,T3C8Z79MKFYCTX5WK6ASV8KK10,VALID,2026-03-09 16:35:27,2026-03-09 16:35:28,2026-03-10T14:00:53.289335
10124,2600597,,2026-02-04,,,980.5,ready,2026-01-31 00:40:06,2026-01-31 00:40:06,VALIDATE,H4GFDQDXV345CFQPK6ASV8KK10,VALID,2026-03-09 16:35:27,2026-03-09 16:35:28,2026-03-10T14:00:53.289335
10125,2600598,,2026-02-04,,,193.0,ready,2026-01-31 00:40:08,2026-01-31 00:40:08,VALIDATE,6PC6E5J65N0FCBEAM6ASV8KK10,VALID,2026-03-09 16:35:27,2026-03-09 16:35:28,2026-03-10T14:00:53.289335
10126,2600599,,2026-02-04,,,1240.0,ready,2026-01-31 00:40:09,2026-01-31 00:40:09,VALIDATE,P7ZVEJENSGHNQFBKM6ASV8KK10,VALID,2026-03-09 16:35:27,2026-03-09 16:35:28,2026-03-10T14:00:53.289335
10127,2600600,,2026-02-04,,,523.0,ready,2026-01-31 00:40:10,2026-01-31 00:40:10,VALIDATE,TVKQK1HSXDKMSV4KM6ASV8KK10,VALID,2026-03-09 16:35:27,2026-03-09 16:35:28,2026-03-10T14:00:53.289335
10128,2600601,,2026-02-04,,,164.0,ready,2026-01-31 00:40:10,2026-01-31 00:40:10,VALIDATE,VZ4FB0YSY72Z0C05M6ASV8KK10,VALID,2026-03-09 16:35:27,2026-03-09 16:35:28,2026-03-10T14:00:53.289335
10129,2600602,,2026-02-04,,,3436.0,ready,2026-01-31 00:40:11,2026-01-31 00:40:11,VALIDATE,RRAE543428Z90Q1CM6ASV8KK10,VALID,2026-03-09 16:35:27,2026-03-09 16:35:28,2026-03-10T14:00:53.289335
10130,2600603,,2026-02-04,,,114.5,ready,2026-01-31 00:40:13,2026-01-31 00:40:13,VALIDATE,H7Z9E0578BQJYX0GM6ASV8KK10,VALID,2026-03-09 16:35:27,2026-03-09 16:35:28,2026-03-10T14:00:53.289335
10131,2600604,,2026-02-04,,,947.0,ready,2026-01-31 00:40:13,2026-01-31 00:40:13,VALIDATE,60XPNAAA5MHAZ9D07RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10132,2600605,,2026-02-04,,,1451.0,ready,2026-01-31 00:40:14,2026-01-31 00:40:14,VALIDATE,80QZN39P6EB76HT57RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10133,2600606,,2026-02-04,,,567.72,ready,2026-01-31 00:40:16,2026-01-31 00:40:16,VALIDATE,JR92GHWQWWXZKQ3V7RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10134,2600607,,2026-02-04,,,795.0,ready,2026-01-31 00:40:16,2026-01-31 00:40:16,VALIDATE,V9FGG3MDWQ8YTT2N7RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10135,2600608,,2026-02-04,,,559.5,ready,2026-01-31 00:40:17,2026-01-31 00:40:18,VALIDATE,0C5RBTZ2GSJCHTPE7RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10136,2600609,,2026-02-04,,,370.0,ready,2026-01-31 00:40:19,2026-01-31 00:40:19,VALIDATE,ETKWZA0E5D7HHBCT8RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10137,2600610,,2026-02-04,,,256.0,ready,2026-01-31 00:40:19,2026-01-31 00:40:20,VALIDATE,3R9B76VFEC7A6VJ28RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10138,2600611,,2026-02-04,,,1422.0,ready,2026-01-31 00:40:21,2026-01-31 00:40:21,VALIDATE,BNPMAFFD1GNGJ59P8RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10139,2600612,,2026-02-04,,,88.0,ready,2026-01-31 00:40:22,2026-01-31 00:40:22,VALIDATE,B2TN1F9VX65JJ06R8RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10140,2600613,,2026-02-04,,,631.0,ready,2026-01-31 00:40:23,2026-01-31 00:40:23,VALIDATE,9TEPJDXNZ3XBT79S8RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10142,2600615,,2026-02-04,,,3503.0,ready,2026-01-31 00:40:25,2026-01-31 00:40:25,VALIDATE,WT9R4XF3CSVHMDYW8RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10143,2600616,,2026-02-04,,,947.0,ready,2026-01-31 00:40:26,2026-03-04 17:13:11,VALIDATE,S376FMXZ0A5KJJCG8RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10144,2600617,,2026-02-04,,,1595.0,ready,2026-01-31 00:40:27,2026-01-31 00:40:27,VALIDATE,JGVMEC0SKAC5NW368RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10145,2600618,,2026-02-04,,,1595.0,ready,2026-01-31 00:40:28,2026-01-31 00:40:28,VALIDATE,AYNVHZW8XT4PB61A8RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10146,2600619,,2026-02-04,,,1376.0,ready,2026-01-31 00:40:29,2026-01-31 00:40:29,VALIDATE,DR1DWJMAM8AYFYBK9RNCKPGK10,VALID,2026-02-05 17:50:57,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10147,2600620,,2026-02-04,,,318.4,ready,2026-01-31 00:40:30,2026-01-31 00:40:30,VALIDATE,5FR2V3Q84XY7ZYSS9RNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10148,2600621,,2026-02-04,,,1144.0,ready,2026-01-31 00:40:30,2026-01-31 00:40:31,VALIDATE,P20YCADY3858ZSRDMKZHKPGK10,VALID,2026-02-05 17:53:55,2026-02-05 17:53:56,2026-03-10T14:00:53.289335
10149,2600622,,2026-02-04,,,483.0,ready,2026-01-31 00:40:32,2026-01-31 00:40:32,VALIDATE,04J6HFS3R8MNVM4GNKZHKPGK10,VALID,2026-02-05 17:53:55,2026-02-05 17:53:56,2026-03-10T14:00:53.289335
10150,2600623,,2026-02-04,,,2507.0,ready,2026-01-31 00:40:33,2026-01-31 00:40:33,VALIDATE,HPJ8X24MH6C5B71Z9RNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10151,2600624,,2026-02-04,,,795.0,ready,2026-01-31 00:40:34,2026-01-31 00:40:34,VALIDATE,PXMX64T0P2RF43YS9RNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10152,2600625,,2026-02-04,,,3190.0,ready,2026-01-31 00:40:35,2026-01-31 00:40:35,VALIDATE,ZMPGYYCVMA4AZT7Q9RNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10154,2600627,,2026-02-04,,,947.0,ready,2026-01-31 00:40:37,2026-01-31 00:40:37,VALIDATE,5YP2E7GDW7V6J9G89RNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
